1089;lgyla.ruexpert.net;10;5;46;196;;;0
1090;lgkln.ruexpert.net;10;5;32;196;;;0
1092;meizu-nnv.remont-centre.net;121;4;8;128;;;0
1093;meizu-krn.remont-centre.net;121;4;9;129;;;238
1094;chl.meizu.russia.expert;121;1;4;130;;;586
1095;meizu-kzn.remont-centre.net;121;4;11;138;;;0
1096;meizu-sam.remont-centre.net;121;4;12;132;;;0
1097;meizu-vgg.remont-centre.net;121;4;14;139;;;237
1098;meizu-sar.remont-centre.net;121;4;15;140;;;357
1099;meizu-tym.remont-centre.net;121;4;16;133;;;0
1100;meizu-ryz.remont-centre.net;121;4;19;136;;;379
1101;meizu-pnz.remont-centre.net;121;4;20;137;;;644
1102;meizu-lip.remont-centre.net;121;4;21;135;;;0
1103;meizu-yar.remont-centre.net;121;4;17;131;;;0
1104;meizu-tom.remont-centre.net;121;4;18;134;;;240
1108;meizu-chl.remont-centre.net;121;4;4;146;;;0
1109;meizu-ufa.remont-centre.net;121;4;22;156;;;0
1110;meizu-prm.remont-centre.net;121;4;23;157;;;239
1111;rnd.meizu-centre.com;121;2;13;159;;;236
1112;nsk.meizu-centre.com;121;2;10;160;;;0
1113;ufa.meizu-centre.com;121;2;22;161;;;335
1114;nnv.meizu-centre.com;121;2;8;162;;;0
1115;kzn.meizu-centre.com;121;2;11;163;;;0
1116;sam.meizu-centre.com;121;2;12;164;;;474
1117;prm.meizu-centre.com;121;2;23;165;;;446
1118;smr.meizu.russia.expert;121;1;12;174;;;437
1119;ufa.meizu.russia.expert;121;1;22;173;;;0
1120;kya.meizu.russia.expert;121;1;9;166;;;0
1121;per.meizu.russia.expert;121;1;23;172;;;0
1122;srt.meizu.russia.expert;121;1;15;170;;;296
1123;tmn.meizu.russia.expert;121;1;16;169;;;235
1124;ros.meizu.russia.expert;121;1;13;168;0;0;271
1125;yrs.meizu.russia.expert;121;1;17;178;;;0
1126;tms.meizu.russia.expert;121;1;18;179;;;0
1127;izh.meizu.russia.expert;121;1;24;175;;;0
1128;brn.meizu.russia.expert;121;1;25;176;;;0
1129;uly.meizu.russia.expert;121;1;26;177;;;365
1130;orn.meizu.russia.expert;121;1;27;180;;;642
1131;tul.meizu.russia.expert;121;1;28;181;;;396
1132;nch.meizu.russia.expert;121;1;29;182;;;545
1133;kir.meizu.russia.expert;121;1;30;183;;;646
1134;chb.meizu.russia.expert;121;1;31;184;;;638
1135;krs.meizu.russia.expert;121;1;33;185;;;0
1136;mgg.meizu.russia.expert;121;1;35;186;;;603
1137;tve.meizu.russia.expert;121;1;36;187;;;561
1138;bry.meizu.russia.expert;121;1;38;188;;;622
1139;meizumsk.ruexpert.net;121;5;1;196;;;0
1140;meizuast.ruexpert.net;121;5;43;196;;;0
1141;meizubrn.ruexpert.net;121;5;25;197;;;0
1142;meizubel.ruexpert.net;121;5;44;196;;;0
1143;meizubry.ruexpert.net;121;5;38;207;;;0
1144;meizuvla.ruexpert.net;121;5;45;196;;;0
1145;meizuvlg.ruexpert.net;121;5;14;208;;;0
1146;meizuvld.ruexpert.net;121;5;42;196;;;0
1147;meizuvrn.ruexpert.net;121;5;6;209;;;0
1148;meizuekb.ruexpert.net;121;5;3;199;;;0
1149;meizuivn.ruexpert.net;121;5;37;196;;;0
1150;meizuizh.ruexpert.net;121;5;24;204;;;0
1151;meizuyla.ruexpert.net;121;5;46;196;;;0
1152;meizukln.ruexpert.net;121;5;32;196;;;0
1153;meizu.russupport.com;121;6;1;454;455;456;462
1154;spb-meizu.russupport.com;121;6;7;219;;;0
1155;nsk-meizu.russupport.com;121;6;10;214;;;0
1156;ekb-meizu.russupport.com;121;6;3;210;;;620
1157;kaz-meizu.russupport.com;121;6;11;201;;;617
1158;chl-meizu.russupport.com;121;6;4;215;;;0
1159;oms-meizu.russupport.com;121;6;5;216;;;0
1160;smr-meizu.russupport.com;121;6;12;217;;;0
1161;ufa-meizu.russupport.com;121;6;22;220;;;0
1162;per-meizu.russupport.com;121;6;23;218;;;0
1163;vor-meizu.russupport.com;121;6;6;203;;;626
1164;sar-meizu.russupport.com;121;6;15;205;;;0
1165;tym-meizu.russupport.com;121;6;16;198;;;463
1166;uly-meizu.russupport.com;121;6;26;221;;;613
1167;tms-meizu.russupport.com;121;6;18;211;;;0
1168;orb-meizu.russupport.com;121;6;27;222;;;0
1169;tul-meizu.russupport.com;121;6;28;202;;;514
1170;rzn-meizu.russupport.com;121;6;19;224;;;0
1171;nch-meizu.russupport.com;121;6;29;200;;;0
1172;pnz-meizu.russupport.com;121;6;20;206;;;627
1173;lpc-meizu.russupport.com;121;6;21;223;;;0
1174;chl.msi.russia.expert;118;1;4;130;;;586
1175;msi-nnv.remont-centre.net;118;4;8;128;;;0
1176;msi-krn.remont-centre.net;118;4;9;129;;;238
1177;msi-kzn.remont-centre.net;118;4;11;138;;;0
1178;msi-sam.remont-centre.net;118;4;12;132;;;0
1179;msi-vgg.remont-centre.net;118;4;14;139;0;0;237
1180;msi-sar.remont-centre.net;118;4;15;140;;;357
1181;msi-tym.remont-centre.net;118;4;16;133;;;0
1182;msi-ryz.remont-centre.net;118;4;19;136;;;379
1183;msi-pnz.remont-centre.net;118;4;20;137;;;644
1184;msi-lip.remont-centre.net;118;4;21;135;;;0
1185;msi-yar.remont-centre.net;118;4;17;131;;;0
1186;msi-tom.remont-centre.net;118;4;18;134;;;240
1187;msi-chl.remont-centre.net;118;4;4;146;;;0
1188;msi-ufa.remont-centre.net;118;4;22;156;;;0
1189;msi-prm.remont-centre.net;118;4;23;157;;;239
1190;rnd.msi.centre.services;118;2;13;159;;;236
1191;nsk.msi.centre.services;118;2;10;160;;;0
1192;ufa.msi.centre.services;118;2;22;161;;;335
1193;nnv.msi.centre.services;118;2;8;162;;;0
1194;kzn.msi.centre.services;118;2;11;163;;;0
1195;sam.msi.centre.services;118;2;12;164;;;474
1196;prm.msi.centre.services;118;2;23;165;;;446
1197;smr.msi.russia.expert;118;1;12;174;;;437
1198;ufa.msi.russia.expert;118;1;22;173;;;0
1199;kya.msi.russia.expert;118;1;9;166;;;0
1200;per.msi.russia.expert;118;1;23;172;;;0
1201;srt.msi.russia.expert;118;1;15;170;;;296
1202;tmn.msi.russia.expert;118;1;16;169;;;235
1203;ros.msi.russia.expert;118;1;13;168;0;0;271
1204;yrs.msi.russia.expert;118;1;17;178;;;0
1205;tms.msi.russia.expert;118;1;18;179;;;0
1206;izh.msi.russia.expert;118;1;24;175;;;0
1207;brn.msi.russia.expert;118;1;25;176;;;0
1208;uly.msi.russia.expert;118;1;26;177;;;365
1209;orn.msi.russia.expert;118;1;27;180;;;642
1210;tul.msi.russia.expert;118;1;28;181;;;396
1211;nch.msi.russia.expert;118;1;29;182;;;545
1212;kir.msi.russia.expert;118;1;30;183;;;646
1213;chb.msi.russia.expert;118;1;31;184;;;638
1214;krs.msi.russia.expert;118;1;33;185;;;0
1215;mgg.msi.russia.expert;118;1;35;186;;;603
1216;tve.msi.russia.expert;118;1;36;187;;;561
1217;bry.msi.russia.expert;118;1;38;188;;;622
1218;msimsk.ruexpert.net;118;5;1;196;;;0
1219;msiast.ruexpert.net;118;5;43;196;;;0
1220;msibrn.ruexpert.net;118;5;25;197;;;0
1221;msibel.ruexpert.net;118;5;44;196;;;0
1222;msibry.ruexpert.net;118;5;38;207;;;0
1223;msivla.ruexpert.net;118;5;45;196;;;0
1224;msivlg.ruexpert.net;118;5;14;208;;;0
1225;msivld.ruexpert.net;118;5;42;196;;;0
1226;msivrn.ruexpert.net;118;5;6;209;;;0
1227;msiekb.ruexpert.net;118;5;3;199;;;0
1228;msiivn.ruexpert.net;118;5;37;196;;;0
1229;msiizh.ruexpert.net;118;5;24;204;;;0
1230;msiyla.ruexpert.net;118;5;46;196;;;0
1231;msikln.ruexpert.net;118;5;32;196;;;0
1232;msi.russupport.com;118;6;1;457;458;459;462
1233;spb-msi.russupport.com;118;6;7;219;;;0
1234;nsk-msi.russupport.com;118;6;10;214;;;0
1235;ekb-msi.russupport.com;118;6;3;210;;;620
1236;kaz-msi.russupport.com;118;6;11;201;;;617
1237;chl-msi.russupport.com;118;6;4;215;;;0
1238;oms-msi.russupport.com;118;6;5;216;;;0
1239;smr-msi.russupport.com;118;6;12;217;;;0
1240;ufa-msi.russupport.com;118;6;22;220;;;0
1241;per-msi.russupport.com;118;6;23;218;;;0
1242;vor-msi.russupport.com;118;6;6;203;;;626
1243;sar-msi.russupport.com;118;6;15;205;;;0
1244;tym-msi.russupport.com;118;6;16;198;;;463
1245;uly-msi.russupport.com;118;6;26;221;;;613
1246;tms-msi.russupport.com;118;6;18;211;;;0
1247;orb-msi.russupport.com;118;6;27;222;;;0
1248;tul-msi.russupport.com;118;6;28;202;;;514
1249;rzn-msi.russupport.com;118;6;19;224;;;0
1250;nch-msi.russupport.com;118;6;29;200;;;0
1251;pnz-msi.russupport.com;118;6;20;206;;;627
1252;lpc-msi.russupport.com;118;6;21;223;;;0
1253;chl.nokia-russia.com;13;1;4;130;;;586
1254;rnd.nokia-centre.com;13;2;13;159;;;236
1255;nsk.nokia-centre.com;13;2;10;160;;;0
1256;ufa.nokia-centre.com;13;2;22;161;;;335
1257;nnv.nokia-centre.com;13;2;8;162;;;0
1258;kzn.nokia-centre.com;13;2;11;163;;;0
1259;sam.nokia-centre.com;13;2;12;164;;;474
1260;prm.nokia-centre.com;13;2;23;165;;;446
1261;smr.nokia.russia.expert;13;1;12;174;;;437
1262;ufa.nokia.russia.expert;13;1;22;173;;;0
1263;kya.nokia.russia.expert;13;1;9;166;;;0
1264;per.nokia.russia.expert;13;1;23;172;;;0
1265;srt.nokia.russia.expert;13;1;15;170;;;296
1266;tmn.nokia.russia.expert;13;1;16;169;;;235
1267;ros.nokia.russia.expert;13;1;13;168;;;271
1268;yrs.nokia.russia.expert;13;1;17;178;;;0
1269;tms.nokia.russia.expert;13;1;18;179;;;0
1270;izh.nokia.russia.expert;13;1;24;175;;;0
1271;brn.nokia.russia.expert;13;1;25;176;;;0
1272;uly.nokia.russia.expert;13;1;26;177;;;365
1273;orn.nokia.russia.expert;13;1;27;180;;;642
1274;tul.nokia.russia.expert;13;1;28;181;;;396
1275;nch.nokia.russia.expert;13;1;29;182;;;545
1276;kir.nokia.russia.expert;13;1;30;183;;;646
1277;chb.nokia.russia.expert;13;1;31;184;;;638
1278;krs.nokia.russia.expert;13;1;33;185;;;0
1279;mgg.nokia.russia.expert;13;1;35;186;;;603
1280;tve.nokia.russia.expert;13;1;36;187;;;561
1281;bry.nokia.russia.expert;13;1;38;188;;;622
1282;nokiamsk.ruexpert.net;13;5;1;196;;;0
1283;nokiaast.ruexpert.net;13;5;43;196;;;0
1284;nokiabrn.ruexpert.net;13;5;25;197;;;0
1285;nokiabel.ruexpert.net;13;5;44;196;;;0
1286;nokiabry.ruexpert.net;13;5;38;207;;;0
1287;nokiavla.ruexpert.net;13;5;45;196;;;0
1288;nokiavlg.ruexpert.net;13;5;14;208;;;0
1289;nokiavld.ruexpert.net;13;5;42;196;;;0
1290;nokiavrn.ruexpert.net;13;5;6;209;;;0
1291;nokiaekb.ruexpert.net;13;5;3;199;;;0
1292;nokiaivn.ruexpert.net;13;5;37;196;;;0
1293;nokiaizh.ruexpert.net;13;5;24;204;;;0
1294;nokiayla.ruexpert.net;13;5;46;196;;;0
1295;nokiakln.ruexpert.net;13;5;32;196;;;0
1296;nokia.russupport.com;13;6;1;460;461;462;462
1297;spb-nokia.russupport.com;13;6;7;219;;;0
1298;nsk-nokia.russupport.com;13;6;10;214;;;0
1299;ekb-nokia.russupport.com;13;6;3;210;;;620
1300;kaz-nokia.russupport.com;13;6;11;201;;;617
1301;chl-nokia.russupport.com;13;6;4;215;;;0
1302;oms-nokia.russupport.com;13;6;5;216;;;0
1303;smr-nokia.russupport.com;13;6;12;217;;;0
1304;ufa-nokia.russupport.com;13;6;22;220;;;0
1305;per-nokia.russupport.com;13;6;23;218;;;0
1306;vor-nokia.russupport.com;13;6;6;203;;;626
1307;sar-nokia.russupport.com;13;6;15;205;;;0
1308;tym-nokia.russupport.com;13;6;16;198;;;463
1309;uly-nokia.russupport.com;13;6;26;221;;;613
1310;tms-nokia.russupport.com;13;6;18;211;;;0
1311;orb-nokia.russupport.com;13;6;27;222;;;0
1312;tul-nokia.russupport.com;13;6;28;202;;;514
1313;rzn-nokia.russupport.com;13;6;19;224;;;0
1314;nch-nokia.russupport.com;13;6;29;200;;;0
1315;pnz-nokia.russupport.com;13;6;20;206;;;627
1316;lpc-nokia.russupport.com;13;6;21;223;;;0
1318;samsung-nnv.galaxy-centre.net;16;4;8;128;;;0
1319;samsung-krn.galaxy-centre.net;16;4;9;129;;;238
1320;samsung-kzn.galaxy-centre.net;16;4;11;138;;;0
1321;samsung-sam.galaxy-centre.net;16;4;12;132;;;0
1322;samsung-vgg.galaxy-centre.net;16;4;14;139;;;237
1323;samsung-sar.galaxy-centre.net;16;4;15;140;;;357
1324;samsung-tym.galaxy-centre.net;16;4;16;133;;;0
1325;samsung-ryz.galaxy-centre.net;16;4;19;136;;;379
1326;samsung-pnz.galaxy-centre.net;16;4;20;137;;;644
1327;samsung-lip.galaxy-centre.net;16;4;21;135;;;0
1328;samsung-yar.galaxy-centre.net;16;4;17;131;;;0
1329;samsung-tom.galaxy-centre.net;16;4;18;134;;;240
1333;samsung-chl.galaxy-centre.net;16;4;4;146;;;0
1334;samsung-ufa.galaxy-centre.net;16;4;22;156;;;0
1335;samsung-prm.galaxy-centre.net;16;4;23;157;;;239
1336;rnd.sam-centre.com;16;2;13;159;;;236
1337;nsk.sam-centre.com;16;2;10;160;;;0
1338;ufa.sam-centre.com;16;2;22;161;;;335
1339;nnv.sam-centre.com;16;2;8;162;;;0
1340;kzn.sam-centre.com;16;2;11;163;;;0
1341;sam.sam-centre.com;16;2;12;164;;;474
1342;prm.sam-centre.com;16;2;23;165;;;446
1343;chl.smrussia.com;16;1;4;130;;;586
1344;smr.smrussia.com;16;1;12;174;;;437
1345;ufa.smrussia.com;16;1;22;173;;;0
1346;kya.smrussia.com;16;1;9;166;;;0
1347;per.smrussia.com;16;1;23;172;;;0
1348;srt.smrussia.com;16;1;15;170;;;296
1349;tmn.smrussia.com;16;1;16;169;;;235
1350;ros.smrussia.com;16;1;13;168;;;271
1351;yrs.smrussia.com;16;1;17;178;;;0
1352;tms.smrussia.com;16;1;18;179;;;0
1353;izh.smrussia.com;16;1;24;175;;;0
1354;brn.smrussia.com;16;1;25;176;;;0
1355;uly.smrussia.com;16;1;26;177;;;365
1356;orn.smrussia.com;16;1;27;180;;;642
1357;tul.smrussia.com;16;1;28;181;;;396
1358;nch.smrussia.com;16;1;29;182;;;545
1359;kir.smrussia.com;16;1;30;183;;;646
1360;chb.smrussia.com;16;1;31;184;;;638
1361;krs.smrussia.com;16;1;33;185;;;0
1362;mgg.smrussia.com;16;1;35;186;;;603
1363;tve.smrussia.com;16;1;36;187;;;561
1364;bry.smrussia.com;16;1;38;188;;;622
1365;samsungmsk.ruexpert.net;16;5;1;196;;;0
1366;samsungast.ruexpert.net;16;5;43;196;;;0
1367;samsungbrn.ruexpert.net;16;5;25;197;;;0
1368;samsungbel.ruexpert.net;16;5;44;196;;;0
1369;samsungbry.ruexpert.net;16;5;38;207;;;0
1370;samsungvla.ruexpert.net;16;5;45;196;;;0
1371;samsungvlg.ruexpert.net;16;5;14;208;;;0
1372;samsungvld.ruexpert.net;16;5;42;196;;;0
1373;samsungvrn.ruexpert.net;16;5;6;209;;;0
1374;samsungekb.ruexpert.net;16;5;3;199;;;0
1375;samsungivn.ruexpert.net;16;5;37;196;;;0
1376;samsungizh.ruexpert.net;16;5;24;204;;;0
1377;samsungyla.ruexpert.net;16;5;46;196;;;0
1378;samsungkln.ruexpert.net;16;5;32;196;;;0
1379;samsung.russupport.com;16;6;1;463;464;465;462
1380;spb-samsung.russupport.com;16;6;7;219;;;0
1381;nsk-samsung.russupport.com;16;6;10;214;;;0
1382;ekb-samsung.russupport.com;16;6;3;210;;;620
1383;kaz-samsung.russupport.com;16;6;11;201;;;617
1384;chl-samsung.russupport.com;16;6;4;215;;;0
1385;oms-samsung.russupport.com;16;6;5;216;;;0
1386;smr-samsung.russupport.com;16;6;12;217;;;0
1387;ufa-samsung.russupport.com;16;6;22;220;;;0
1388;per-samsung.russupport.com;16;6;23;218;;;0
1389;vor-samsung.russupport.com;16;6;6;203;;;626
1390;sar-samsung.russupport.com;16;6;15;205;;;0
1391;tym-samsung.russupport.com;16;6;16;198;;;463
1392;uly-samsung.russupport.com;16;6;26;221;;;613
1393;tms-samsung.russupport.com;16;6;18;211;;;0
1394;orb-samsung.russupport.com;16;6;27;222;;;0
1395;tul-samsung.russupport.com;16;6;28;202;;;514
1396;rzn-samsung.russupport.com;16;6;19;224;;;0
1397;nch-samsung.russupport.com;16;6;29;200;;;0
1398;pnz-samsung.russupport.com;16;6;20;206;;;627
1399;lpc-samsung.russupport.com;16;6;21;223;;;0
1401;chl.sony-russia.com;17;1;4;130;;;586
1402;sony-nnv.remont-centre.net;17;4;8;128;;;0
1403;sony-krn.remont-centre.net;17;4;9;129;;;238
1404;sony-kzn.remont-centre.net;17;4;11;138;;;0
1405;sony-sam.remont-centre.net;17;4;12;132;;;0
1406;sony-vgg.remont-centre.net;17;4;14;139;;;237
1407;sony-sar.remont-centre.net;17;4;15;140;;;357
1408;sony-tym.remont-centre.net;17;4;16;133;;;0
1409;sony-ryz.remont-centre.net;17;4;19;136;;;379
1410;sony-pnz.remont-centre.net;17;4;20;137;;;644
1411;sony-lip.remont-centre.net;17;4;21;135;;;0
1412;sony-yar.remont-centre.net;17;4;17;131;;;0
1413;sony-tom.remont-centre.net;17;4;18;134;;;240
1417;sony-chl.remont-centre.net;17;4;4;146;;;0
1418;sony-ufa.remont-centre.net;17;4;22;156;;;0
1419;sony-prm.remont-centre.net;17;4;23;157;;;239
1420;rnd.centre.services;17;2;13;159;;;236
1421;nsk.centre.services;17;2;10;160;;;0
1422;ufa.centre.services;17;2;22;161;;;335
1423;nnv.centre.services;17;2;8;162;;;0
1424;kzn.centre.services;17;2;11;163;;;0
1425;sam.centre.services;17;2;12;164;;;474
1426;prm.centre.services;17;2;23;165;;;446
1427;smr.sony.russia.expert;17;1;12;174;;;437
1428;ufa.sony.russia.expert;17;1;22;173;;;0
1429;kya.sony.russia.expert;17;1;9;166;;;0
1430;per.sony.russia.expert;17;1;23;172;;;0
1431;srt.sony.russia.expert;17;1;15;170;;;296
1432;tmn.sony.russia.expert;17;1;16;169;;;235
1433;ros.sony.russia.expert;17;1;13;168;;;271
1434;yrs.sony.russia.expert;17;1;17;178;;;0
1435;tms.sony.russia.expert;17;1;18;179;;;0
1436;izh.sony.russia.expert;17;1;24;175;;;0
1437;brn.sony.russia.expert;17;1;25;176;;;0
1438;uly.sony.russia.expert;17;1;26;177;;;365
1439;orn.sony.russia.expert;17;1;27;180;;;642
1440;tul.sony.russia.expert;17;1;28;181;;;396
1441;nch.sony.russia.expert;17;1;29;182;;;545
1442;kir.sony.russia.expert;17;1;30;183;;;646
1443;chb.sony.russia.expert;17;1;31;184;;;638
1444;krs.sony.russia.expert;17;1;33;185;;;0
1445;mgg.sony.russia.expert;17;1;35;186;;;603
1446;tve.sony.russia.expert;17;1;36;187;;;561
1447;bry.sony.russia.expert;17;1;38;188;;;622
1448;sonymsk.ruexpert.net;17;5;1;196;;;0
1449;sonyast.ruexpert.net;17;5;43;196;;;0
1450;sonybrn.ruexpert.net;17;5;25;197;;;0
1451;sonybel.ruexpert.net;17;5;44;196;;;0
1452;sonybry.ruexpert.net;17;5;38;207;;;0
1453;sonyvla.ruexpert.net;17;5;45;196;;;0
1454;sonyvlg.ruexpert.net;17;5;14;208;;;0
1455;sonyvld.ruexpert.net;17;5;42;196;;;0
1456;sonyvrn.ruexpert.net;17;5;6;209;;;0
1457;sonyekb.ruexpert.net;17;5;3;199;;;0
1458;sonyivn.ruexpert.net;17;5;37;196;;;0
1459;sonyizh.ruexpert.net;17;5;24;204;;;0
1460;sonyyla.ruexpert.net;17;5;46;196;;;0
1461;sonykln.ruexpert.net;17;5;32;196;;;0
1462;service.russupport.com;17;6;1;466;467;468;462
1463;spb-service.russupport.com;17;6;7;219;;;0
1464;nsk-service.russupport.com;17;6;10;214;;;0
1465;ekb-service.russupport.com;17;6;3;210;;;620
1466;kaz-service.russupport.com;17;6;11;201;;;617
1467;chl-service.russupport.com;17;6;4;215;;;0
1468;oms-service.russupport.com;17;6;5;216;;;0
1469;smr-service.russupport.com;17;6;12;217;;;0
1470;ufa-service.russupport.com;17;6;22;220;;;0
1471;per-service.russupport.com;17;6;23;218;;;0
1472;vor-service.russupport.com;17;6;6;203;;;626
1473;sar-service.russupport.com;17;6;15;205;;;0
1474;tym-service.russupport.com;17;6;16;198;;;463
1475;uly-service.russupport.com;17;6;26;221;;;613
1476;tms-service.russupport.com;17;6;18;211;;;0
1477;orb-service.russupport.com;17;6;27;222;;;0
1478;tul-service.russupport.com;17;6;28;202;;;514
1479;rzn-service.russupport.com;17;6;19;224;;;0
1480;nch-service.russupport.com;17;6;29;200;;;0
1481;pnz-service.russupport.com;17;6;20;206;;;627
1482;lpc-service.russupport.com;17;6;21;223;;;0
1483;toshiba-centre.com;19;2;1;155;;;0
1485;chl.toshiba.russia.expert;19;1;4;130;;;586
1486;toshiba-nnv.remont-centre.net;19;4;8;128;;;0
1487;toshiba-krn.remont-centre.net;19;4;9;129;;;238
1488;toshiba-kzn.remont-centre.net;19;4;11;138;;;0
1489;toshiba-sam.remont-centre.net;19;4;12;132;;;0
1490;toshiba-vgg.remont-centre.net;19;4;14;139;;;237
1491;toshiba-sar.remont-centre.net;19;4;15;140;;;357
1492;toshiba-tym.remont-centre.net;19;4;16;133;;;0
1493;toshiba-ryz.remont-centre.net;19;4;19;136;;;379
1494;toshiba-pnz.remont-centre.net;19;4;20;137;;;644
1495;toshiba-lip.remont-centre.net;19;4;21;135;;;0
1496;toshiba-yar.remont-centre.net;19;4;17;131;;;0
1497;toshiba-tom.remont-centre.net;19;4;18;134;;;240
1501;toshiba-chl.remont-centre.net;19;4;4;146;;;0
1502;toshiba-ufa.remont-centre.net;19;4;22;156;;;0
1503;toshiba-prm.remont-centre.net;19;4;23;157;;;239
1504;rnd.toshiba-centre.com;19;2;13;159;;;236
1505;nsk.toshiba-centre.com;19;2;10;160;;;0
1506;ufa.toshiba-centre.com;19;2;22;161;;;335
1507;nnv.toshiba-centre.com;19;2;8;162;;;0
1508;kzn.toshiba-centre.com;19;2;11;163;;;0
1509;sam.toshiba-centre.com;19;2;12;164;;;474
1510;prm.toshiba-centre.com;19;2;23;165;;;446
1511;smr.toshiba.russia.expert;19;1;12;174;;;437
1512;ufa.toshiba.russia.expert;19;1;22;173;;;0
1513;kya.toshiba.russia.expert;19;1;9;166;;;0
1514;per.toshiba.russia.expert;19;1;23;172;;;0
1515;srt.toshiba.russia.expert;19;1;15;170;;;296
1516;tmn.toshiba.russia.expert;19;1;16;169;;;235
1517;ros.toshiba.russia.expert;19;1;13;168;;;271
1518;yrs.toshiba.russia.expert;19;1;17;178;;;0
1519;tms.toshiba.russia.expert;19;1;18;179;;;0
1520;izh.toshiba.russia.expert;19;1;24;175;;;0
1521;brn.toshiba.russia.expert;19;1;25;176;;;0
1522;uly.toshiba.russia.expert;19;1;26;177;;;365
1523;orn.toshiba.russia.expert;19;1;27;180;;;642
1524;tul.toshiba.russia.expert;19;1;28;181;;;396
1525;nch.toshiba.russia.expert;19;1;29;182;;;545
1526;kir.toshiba.russia.expert;19;1;30;183;;;646
1527;chb.toshiba.russia.expert;19;1;31;184;;;638
1528;krs.toshiba.russia.expert;19;1;33;185;;;0
1529;mgg.toshiba.russia.expert;19;1;35;186;;;603
1530;tve.toshiba.russia.expert;19;1;36;187;;;561
1531;bry.toshiba.russia.expert;19;1;38;188;;;622
1532;toshibamsk.ruexpert.net;19;5;1;196;;;0
1533;toshibaast.ruexpert.net;19;5;43;196;;;0
1534;toshibabrn.ruexpert.net;19;5;25;197;;;0
1535;toshibabel.ruexpert.net;19;5;44;196;;;0
1536;toshibabry.ruexpert.net;19;5;38;207;;;0
1537;toshibavla.ruexpert.net;19;5;45;196;;;0
1538;toshibavlg.ruexpert.net;19;5;14;208;;;0
1539;toshibavld.ruexpert.net;19;5;42;196;;;0
1540;toshibavrn.ruexpert.net;19;5;6;209;;;0
1541;toshibaekb.ruexpert.net;19;5;3;199;;;0
1542;toshibaivn.ruexpert.net;19;5;37;196;;;0
1543;toshibaizh.ruexpert.net;19;5;24;204;;;0
1544;toshibayla.ruexpert.net;19;5;46;196;;;0
1545;toshibakln.ruexpert.net;19;5;32;196;;;0
1546;toshiba.russupport.com;19;6;1;469;470;471;462
1547;spb-toshiba.russupport.com;19;6;7;219;;;0
1548;nsk-toshiba.russupport.com;19;6;10;214;;;0
1549;ekb-toshiba.russupport.com;19;6;3;210;;;620
1550;kaz-toshiba.russupport.com;19;6;11;201;;;617
1551;chl-toshiba.russupport.com;19;6;4;215;;;0
1552;oms-toshiba.russupport.com;19;6;5;216;;;0
1553;smr-toshiba.russupport.com;19;6;12;217;;;0
1554;ufa-toshiba.russupport.com;19;6;22;220;;;0
1555;per-toshiba.russupport.com;19;6;23;218;;;0
1556;vor-toshiba.russupport.com;19;6;6;203;;;626
1557;sar-toshiba.russupport.com;19;6;15;205;;;0
1558;tym-toshiba.russupport.com;19;6;16;198;;;463
1559;uly-toshiba.russupport.com;19;6;26;221;;;613
1560;tms-toshiba.russupport.com;19;6;18;211;;;0
1561;orb-toshiba.russupport.com;19;6;27;222;;;0
1562;tul-toshiba.russupport.com;19;6;28;202;;;514
1563;rzn-toshiba.russupport.com;19;6;19;224;;;0
1564;nch-toshiba.russupport.com;19;6;29;200;;;0
1565;pnz-toshiba.russupport.com;19;6;20;206;;;627
1566;lpc-toshiba.russupport.com;19;6;21;223;;;0
1568;xiaomi-nnv.remont-centre.net;200;4;8;128;;;0
1569;xiaomi-krn.remont-centre.net;200;4;9;129;;;238
1570;chl.xiaomi.russia.expert;200;1;4;130;;;586
1571;xiaomi-kzn.remont-centre.net;200;4;11;138;;;0
1572;xiaomi-sam.remont-centre.net;200;4;12;132;;;0
1573;xiaomi-vgg.remont-centre.net;200;4;14;139;;;237
1574;xiaomi-sar.remont-centre.net;200;4;15;140;;;357
1575;xiaomi-tym.remont-centre.net;200;4;16;133;;;0
1576;xiaomi-ryz.remont-centre.net;200;4;19;136;;;379
1577;xiaomi-pnz.remont-centre.net;200;4;20;137;;;644
1578;xiaomi-lip.remont-centre.net;200;4;21;135;;;0
1579;xiaomi-yar.remont-centre.net;200;4;17;131;;;0
1580;xiaomi-tom.remont-centre.net;200;4;18;134;;;240
1584;xiaomi-chl.remont-centre.net;200;4;4;146;;;0
1585;xiaomi-ufa.remont-centre.net;200;4;22;156;;;0
1586;xiaomi-prm.remont-centre.net;200;4;23;157;;;239
1587;rnd.xiaomi-centre.com;200;2;13;159;;;236
1588;nsk.xiaomi-centre.com;200;2;10;160;;;0
1589;ufa.xiaomi-centre.com;200;2;22;161;;;335
1590;nnv.xiaomi-centre.com;200;2;8;162;;;0
1591;kzn.xiaomi-centre.com;200;2;11;163;;;0
1592;sam.xiaomi-centre.com;200;2;12;164;;;474
1593;prm.xiaomi-centre.com;200;2;23;165;;;446
1594;smr.xiaomi.russia.expert;200;1;12;174;;;437
1595;ufa.xiaomi.russia.expert;200;1;22;173;;;0
1596;kya.xiaomi.russia.expert;200;1;9;166;;;0
1597;per.xiaomi.russia.expert;200;1;23;172;;;0
1598;srt.xiaomi.russia.expert;200;1;15;170;;;296
1599;tmn.xiaomi.russia.expert;200;1;16;169;;;235
